"Person" "Measure" "WALKING" "WALKING_UPSTAIRS" "WALKING_DOWNSTAIRS" "SITTING" "STANDING" "LAYING"
"17" "tBodyAcc-correlation()-X,Y" "0.0307078493032787" "-0.5037948325" "-0.512826880869565" "0.0145487066875" "0.336759801038462" "0.222332640746479"
"18" "tBodyAcc-correlation()-X,Y" "-0.223904469607143" "-0.446956097931034" "-0.587684452181818" "-0.0932387954578947" "0.102661257327397" "-0.0485869772138462"
"19" "tBodyAcc-correlation()-X,Y" "-0.148418129446154" "-0.488865514" "-0.499112875384615" "-0.544245910246575" "0.0217383095068493" "0.142633539197084"
"20" "tBodyAcc-correlation()-X,Y" "-0.267356558411765" "-0.0450390378952941" "-0.325726705111111" "-0.0725224699636364" "0.382717272192877" "-0.116602446"
"21" "tBodyAcc-correlation()-X,Y" "-0.301797330134615" "-0.290038085510638" "-0.739818496666667" "-0.0274057048731765" "0.219845632111236" "0.541675225604444"
"22" "tBodyAcc-correlation()-X,Y" "-0.337199611956522" "-0.418932780714286" "-0.5222304225" "-0.437775063516129" "0.218335271952381" "0.139568479972222"
"23" "tBodyAcc-correlation()-X,Y" "-0.179622268220339" "-0.172283909745098" "-0.357584151296296" "-0.201182558337206" "-0.00178829477205883" "0.481987994875"
"24" "tBodyAcc-correlation()-X,Y" "-0.0938877844775862" "-0.231990194440678" "-0.499952239636364" "-0.299151739565" "0.206372165152174" "0.170962414041667"
"25" "tBodyAcc-correlation()-X,Y" "0.0684333594851351" "-0.164002873496923" "-0.408640881896552" "-0.158833363492308" "-0.113135926094595" "0.173553464147945"
"26" "tBodyAcc-correlation()-X,Y" "-0.142433137405085" "-0.463880689818182" "-0.1702563464616" "-0.374083394730769" "-0.0594338314716216" "-0.146609628323684"
"27" "tBodyAcc-correlation()-X,Y" "0.0154264962982456" "-0.333934782745098" "-0.556583019772727" "-0.334004498254286" "-0.01999283659125" "0.00329275112162162"
"28" "tBodyAcc-correlation()-X,Y" "0.021562355087037" "-0.395295974509804" "-0.547874542391304" "0.0711843546069444" "0.108428274355696" "0.40530977077875"
"29" "tBodyAcc-correlation()-X,Y" "-0.119563132396226" "-0.279038328312245" "-0.311702647541667" "-0.3775424559" "-0.148522848616923" "-0.239106721594203"
"30" "tBodyAcc-correlation()-X,Y" "-0.134481871367692" "-0.203551662" "-0.428145743225806" "-0.126423193548387" "0.0135659134377966" "0.00904023915714286"
"1" "tBodyAcc-correlation()-X,Z" "-0.191228477152632" "-0.17700807654717" "-0.225544974216327" "-0.201194422908511" "-0.0139051198769231" "-0.0093252039692"
"2" "tBodyAcc-correlation()-X,Z" "-0.0251069135101695" "-0.411630790895833" "-0.247933472419149" "-0.268153719565217" "0.077038282554717" "-0.199788468904167"
"3" "tBodyAcc-correlation()-X,Z" "-0.3000793945" "-0.296964761728814" "-0.163662556032653" "-0.195826108173077" "-0.191808084983607" "-0.198585718272581"
"4" "tBodyAcc-correlation()-X,Z" "0.118243599566667" "0.169509983115385" "0.3924340022" "-0.39574529516" "-0.343441267446429" "-0.424052053055556"
"5" "tBodyAcc-correlation()-X,Z" "-0.091306385975" "-0.00113416819" "0.0104504886106383" "-0.345819531181818" "-0.456685373689286" "0.0664950957307692"
"6" "tBodyAcc-correlation()-X,Z" "-0.326302523157895" "-0.221942319176471" "-0.248693688304167" "-0.245166592236364" "-0.172404703877193" "-0.262282681940351"
"7" "tBodyAcc-correlation()-X,Z" "-0.194985284831579" "-0.26949377045098" "-0.644684261702128" "-0.353811252354167" "-0.0477272836226415" "-0.513112846307692"
"8" "tBodyAcc-correlation()-X,Z" "-0.194711654295833" "-0.185983872390244" "-0.305593056121053" "-0.30707900281087" "0.0514003347037037" "-0.362212125790741"
"9" "tBodyAcc-correlation()-X,Z" "-0.0484480115403846" "-0.0157479345734694" "-0.683131650714286" "-0.32332389714" "-0.193221483124444" "-0.393128866154"
"10" "tBodyAcc-correlation()-X,Z" "-0.0544503301292453" "-0.176163838978723" "0.0563234309473684" "-0.166637015509259" "-0.100090473340909" "-0.130919068544828"
"11" "tBodyAcc-correlation()-X,Z" "-0.000183889927118645" "0.0202699562962963" "0.242562623417391" "-0.0739063570584906" "-0.118983769485106" "-0.0324846536807018"
"12" "tBodyAcc-correlation()-X,Z" "-0.293614767658" "-0.214696538282692" "-0.350971378282609" "-0.329717402307843" "-0.0527043499442623" "-0.413148777335"
"13" "tBodyAcc-correlation()-X,Z" "-0.076088435985614" "-0.108302534963636" "-0.445670293478723" "-0.0624233713469388" "-0.0483024027421053" "-0.405302422056452"
"14" "tBodyAcc-correlation()-X,Z" "-0.296726626711864" "-0.480219364074074" "-0.693053510444444" "0.0256860625537037" "0.332038119916667" "-0.586738358784314"
"15" "tBodyAcc-correlation()-X,Z" "-0.0132568662407407" "0.0545438033020833" "0.130265556062381" "-0.0903976279830508" "-0.230951400991132" "-0.0733165532916667"
"16" "tBodyAcc-correlation()-X,Z" "-0.201364456835294" "-0.450482125882353" "-0.653582012340426" "-0.111432152478261" "0.143898247476923" "-0.437956727371429"
"17" "tBodyAcc-correlation()-X,Z" "-0.120973546477049" "-0.483815424375" "-0.587368021956522" "0.0741615493578125" "0.277669044" "-0.30399038748169"
"18" "tBodyAcc-correlation()-X,Z" "-0.133505347933214" "-0.26486434932931" "-0.3297753946" "-0.102830526164912" "-0.0781504281315069" "-0.311437012647385"
"19" "tBodyAcc-correlation()-X,Z" "-0.379770891653846" "-0.20949986265" "-0.2517688114" "-0.631655586328767" "-0.268123767191781" "0.0473214902373494"
"20" "tBodyAcc-correlation()-X,Z" "-0.398864653921569" "-0.257654508705882" "-0.225854619295556" "-0.242736864362576" "-0.163829452410959" "-0.244924043191176"
"21" "tBodyAcc-correlation()-X,Z" "-0.113765424561538" "-0.422008460638298" "-0.583411349777778" "0.0492982964690588" "0.128721385062921" "-0.766131890777778"
"22" "tBodyAcc-correlation()-X,Z" "-2.89014347826087e-05" "-0.146703961483333" "0.0713158" "-0.613777189725806" "-0.115021306206349" "-0.309286693672222"
"23" "tBodyAcc-correlation()-X,Z" "-0.31153566440678" "-0.19433920664902" "-0.516430422962963" "-0.0551924831279412" "0.0892670590147059" "-0.501560004111111"
"24" "tBodyAcc-correlation()-X,Z" "-0.1946635225" "-0.354327402508475" "-0.356878038909091" "-0.3616372425" "0.0189485995565217" "-0.562399843652778"
"25" "tBodyAcc-correlation()-X,Z" "-0.0205674382635135" "-0.250487726078462" "0.175115079332759" "-0.294846884233231" "-0.212336683421622" "-0.464224164890411"
"26" "tBodyAcc-correlation()-X,Z" "-0.1356579494" "-0.101605681534545" "0.28061720292" "-0.462504830162821" "-0.142027621290541" "0.0802664614697368"
"27" "tBodyAcc-correlation()-X,Z" "-0.0240527256350877" "-0.451851862156863" "-0.440644389977273" "-0.387810923071429" "-0.04668812505775" "-0.154639840469459"
"28" "tBodyAcc-correlation()-X,Z" "0.0459818617516667" "-0.376027738137255" "-0.295346230691304" "-0.303545767773611" "-0.193807570450633" "-0.37583380714375"
"29" "tBodyAcc-correlation()-X,Z" "0.0490596992532076" "-0.0935931636489796" "0.0440386439229167" "-0.3339517032" "-0.0995168967461538" "-0.00206986973478261"
"30" "tBodyAcc-correlation()-X,Z" "-0.119317219147231" "-0.2411540259" "-0.132123993206452" "-0.328286938903226" "-0.203036247532203" "-0.249429070822857"
"1" "tBodyAcc-correlation()-Y,Z" "0.380201211578947" "0.161628109571698" "0.0756845059489796" "0.118261863640426" "0.281147401634615" "-0.023365945138"
"2" "tBodyAcc-correlation()-Y,Z" "0.368582476440678" "0.18153981034375" "0.162723854808511" "0.256453039862826" "0.405277470358491" "-0.248458834006667"
"3" "tBodyAcc-correlation()-Y,Z" "0.43910710362069" "0.313487331542373" "0.158475915926531" "0.307555039634615" "0.147171336183607" "-0.376096497496774"
"4" "tBodyAcc-correlation()-Y,Z" "0.186199354856667" "-0.0935618013884615" "-0.0246788195777778" "0.16930611784" "0.106119812160714" "-0.048102286662037"
"5" "tBodyAcc-correlation()-Y,Z" "0.382942762321429" "0.292205189702128" "0.34895915787234" "0.0964925051136364" "0.0593533369776786" "-0.072762798925"
"6" "tBodyAcc-correlation()-Y,Z" "0.366354059473684" "0.0569526175372549" "0.1291085697825" "0.0182810618163636" "0.226600479315789" "-0.129551622545614"
"7" "tBodyAcc-correlation()-Y,Z" "0.60206422877193" "0.354356694254902" "0.436971173617021" "0.421619251533333" "0.358261616876038" "-0.484447445788462"
"8" "tBodyAcc-correlation()-Y,Z" "0.168123973770833" "0.0607712872804878" "0.139198542178947" "0.224114402134783" "0.308021805018519" "-0.415233477035185"
"9" "tBodyAcc-correlation()-Y,Z" "-0.0466757132692308" "0.102077829702041" "-0.00103673464285714" "-0.100636305321" "-0.002906223" "0.17478719393"
"10" "tBodyAcc-correlation()-Y,Z" "-0.0611848628867925" "-0.0663678299361702" "-0.0941661335" "-0.0659910681962963" "-0.0250130712954546" "0.198550505132759"
"11" "tBodyAcc-correlation()-Y,Z" "0.254059976864407" "-0.00932791938888889" "-0.151313116602174" "-0.139938512454717" "-0.0057263752269149" "-0.299803529087719"
"12" "tBodyAcc-correlation()-Y,Z" "0.088594778482" "0.119053883461538" "0.211461252521739" "0.234654747901961" "0.176422666295082" "-0.292380102033333"
"13" "tBodyAcc-correlation()-Y,Z" "0.366466123789474" "0.415700438990909" "0.214456715851064" "0.292929808532653" "0.217454917192982" "-0.480001774725806"
"14" "tBodyAcc-correlation()-Y,Z" "-0.180901369491525" "-0.179135358944444" "0.385280625555556" "0.250666946266667" "0.396917843683333" "-0.373562179137255"
"15" "tBodyAcc-correlation()-Y,Z" "0.0736058444444444" "-0.179284519270833" "-0.0198285378809524" "0.16978415216322" "0.127647509009434" "-0.143159537972222"
"16" "tBodyAcc-correlation()-Y,Z" "0.0358669439215686" "0.0239786266666667" "0.0854078208085106" "0.134807722843478" "-0.0603079446153846" "-0.150354015701429"
"17" "tBodyAcc-correlation()-Y,Z" "0.271033255213115" "0.355737783833333" "0.165039584617391" "0.269356561" "0.323178732201282" "-0.632349133169014"
"18" "tBodyAcc-correlation()-Y,Z" "0.287613406785714" "0.117730564924138" "0.243939885354" "0.0744205317994561" "0.236702763182192" "-0.17929773658"
"19" "tBodyAcc-correlation()-Y,Z" "0.102414310929231" "0.1767417860175" "0.264005805948718" "0.30624561029863" "0.260518017616438" "-0.110454013101205"
"20" "tBodyAcc-correlation()-Y,Z" "0.324568520590196" "0.320491770019608" "0.0424459191111111" "0.11411080596" "0.235227964853425" "-0.184965085867647"
"21" "tBodyAcc-correlation()-Y,Z" "0.423917522307692" "0.311146023829787" "0.475656101333333" "0.0677538439988235" "0.378710191831461" "-0.559160058953333"
"22" "tBodyAcc-correlation()-Y,Z" "0.379935765217391" "0.413192731666667" "0.257343430027778" "0.35064536133871" "0.263970234507936" "-0.319466725254583"
"23" "tBodyAcc-correlation()-Y,Z" "0.411438087966102" "0.244974698705882" "0.238017138724074" "0.289862510194118" "0.528095439294118" "-0.406198535833333"
"24" "tBodyAcc-correlation()-Y,Z" "0.428635771896552" "0.024275345080678" "0.0565503588109091" "0.218556313789706" "0.0565165325072464" "-0.220803678048611"
"25" "tBodyAcc-correlation()-Y,Z" "0.0275081593412162" "-0.275742813" "-0.343859116465517" "0.245207706875385" "0.336531850518919" "-0.19870990820274"
"26" "tBodyAcc-correlation()-Y,Z" "0.12803502179661" "0.144074925923636" "0.07170193078" "0.376361984897436" "0.334005373310811" "-0.165103652414474"
"27" "tBodyAcc-correlation()-Y,Z" "0.368332548070175" "0.309789107843137" "0.461153452977273" "0.279720996407714" "0.192438369717625" "-0.17391404665"
"28" "tBodyAcc-correlation()-Y,Z" "0.303053412685185" "-0.0239455680947059" "0.205794752782609" "0.122099867541667" "0.149479957539241" "-0.445828273625"
"29" "tBodyAcc-correlation()-Y,Z" "0.463848396792453" "-0.0300618100632653" "-0.0435112729083333" "0.350809540083333" "0.390798957537692" "-0.0645474960701449"
"30" "tBodyAcc-correlation()-Y,Z" "-0.142263302775385" "-0.321686798723077" "-0.04498413565" "0.166701769966935" "0.269837716279661" "-0.304809505944"
"1" "tGravityAcc-mean()-X" "0.935223201473684" "0.89335109754717" "0.931874418979592" "0.831509933404255" "0.942558843846154" "-0.24888179828"
"2" "tGravityAcc-mean()-X" "0.91301733338983" "0.790717418541667" "0.861831345531915" "0.940477273043478" "0.896182138867925" "-0.509754238125"
"3" "tGravityAcc-mean()-X" "0.936506743275862" "0.883533436101695" "0.939057787755102" "0.901098984615385" "0.93503077852459" "-0.241758478064516"
"4" "tGravityAcc-mean()-X" "0.963999696833333" "0.946264314423077" "0.947731858666667" "0.8693030064" "0.95619779125" "-0.420664662222222"
"5" "tGravityAcc-mean()-X" "0.972624959821429" "0.936821834893617" "0.956649352553192" "0.880731443863636" "0.960188699107143" "-0.483470597692308"
"6" "tGravityAcc-mean()-X" "0.958067455087719" "0.913632241568627" "0.928531455208333" "0.933692934909091" "0.945139003859649" "-0.47670987877193"
"7" "tGravityAcc-mean()-X" "0.932566472280702" "0.81874656" "0.930623632765957" "0.969147824375" "0.958728687924528" "-0.502814250576923"
"8" "tGravityAcc-mean()-X" "0.913586347916667" "0.860368718780488" "0.914023498421053" "0.832453878043478" "0.957669921111111" "-0.405930036111111"
"9" "tGravityAcc-mean()-X" "0.951867079615385" "0.902647777755102" "0.938417773333333" "0.9163245106" "0.961323502222222" "-0.5802528348"
"10" "tGravityAcc-mean()-X" "0.963092149811321" "0.931861027446809" "0.939807421052632" "0.791887198148148" "0.954008785454545" "-0.453069737586207"
"11" "tGravityAcc-mean()-X" "0.946468451355932" "0.892626155555556" "0.941746406521739" "0.871963798301887" "0.956464535957447" "-0.134832031403509"
"12" "tGravityAcc-mean()-X" "0.9668735148" "0.938371473269231" "0.949861980652174" "0.926228975490196" "0.957317821803279" "-0.3785920653"
"13" "tGravityAcc-mean()-X" "0.910855709298246" "0.847634313454545" "0.941875619787234" "0.92557651244898" "0.942695296842105" "-0.156852206467742"
"14" "tGravityAcc-mean()-X" "0.802973961525424" "0.688256122222222" "0.81629643" "0.939038759814815" "0.875319569" "-0.145483631627451"
"15" "tGravityAcc-mean()-X" "0.951524391481481" "0.918544812291667" "0.932302200476191" "0.89036426220339" "0.965528899622642" "-0.1719930545"
"16" "tGravityAcc-mean()-X" "0.925981326078431" "0.826874282745098" "0.917818427021277" "0.942457377971014" "0.941587749358974" "-0.206783742242857"
"17" "tGravityAcc-mean()-X" "0.92811236852459" "0.853530565833333" "0.928817578043478" "0.94488374765625" "0.904678547435897" "-0.19913309"
"18" "tGravityAcc-mean()-X" "0.92386524875" "0.883330258448276" "0.932277478363636" "0.909816469298246" "0.947573239863014" "-0.220600509076923"
"19" "tGravityAcc-mean()-X" "0.935222559230769" "0.8294283725" "0.881940855128205" "0.581371509041096" "0.944045837534247" "-0.680043155060241"
"20" "tGravityAcc-mean()-X" "0.899965205686274" "0.777095717058824" "0.91972663" "0.924454522424242" "0.911231752465753" "-0.472431415573529"
"21" "tGravityAcc-mean()-X" "0.862524800961538" "0.781177210851064" "0.872683205555556" "0.940031368" "0.881213341910112" "-0.174349174822222"
"22" "tGravityAcc-mean()-X" "0.936096410434783" "0.889454382857143" "0.921820641944444" "0.839305928709677" "0.954064297619048" "-0.418494577083333"
"23" "tGravityAcc-mean()-X" "0.939809688644068" "0.843438810196078" "0.923711401296296" "0.936509242941176" "0.919857125882353" "-0.391564962777778"
"24" "tGravityAcc-mean()-X" "0.95970108137931" "0.906369500508475" "0.950883416727273" "0.919637604411765" "0.96644228" "-0.359292534027778"
"25" "tGravityAcc-mean()-X" "0.937483114459459" "0.927693239538462" "0.929627532241379" "0.865686078153846" "0.929794733108108" "-0.461102531369863"
"26" "tGravityAcc-mean()-X" "0.960647754576271" "0.942095257090909" "0.9467972718" "0.782955611794872" "0.965460891621622" "-0.621309715263158"
"27" "tGravityAcc-mean()-X" "0.944759287368421" "0.868000278627451" "0.931380178636364" "0.839464714" "0.965351492" "-0.530434604864865"
"28" "tGravityAcc-mean()-X" "0.942930275555556" "0.854508231764706" "0.929291680434783" "0.907331309166667" "0.948514848481013" "-0.490334541875"
"29" "tGravityAcc-mean()-X" "0.96237438509434" "0.929258953877551" "0.948486215" "0.891563755166667" "0.974508732" "-0.346789842753623"
"30" "tGravityAcc-mean()-X" "0.965217551076923" "0.93182983" "0.958000491451613" "0.825473836935484" "0.968556705084746" "-0.344737755285714"
"1" "tGravityAcc-mean()-Y" "-0.282165021263158" "-0.362153364339623" "-0.266610338979592" "0.204411592680851" "-0.275525065961538" "0.70554977346"
"2" "tGravityAcc-mean()-Y" "-0.34660709" "-0.416214890416667" "-0.325780100638298" "-0.105630024498783" "-0.371710688113208" "0.752536639375"
"3" "tGravityAcc-mean()-Y" "-0.261986357931034" "-0.382851153728814" "-0.228829214285714" "0.127303379245962" "-0.301735130327869" "0.837032099677419"
"4" "tGravityAcc-mean()-Y" "-0.0858540265666667" "-0.232944304615385" "-0.0620852772955556" "0.211622539936894" "-0.0759009061071429" "0.915165104259259"
"5" "tGravityAcc-mean()-Y" "-0.100440285303571" "-0.265942569148936" "-0.0607578318319149" "0.168445524" "-0.03871012665" "0.954890346153846"
"6" "tGravityAcc-mean()-Y" "-0.214694852280702" "-0.340732608823529" "-0.214046334375" "0.0682628663363636" "-0.230251036140351" "0.956593814210526"
"7" "tGravityAcc-mean()-Y" "-0.159097003684211" "-0.240950944117647" "-0.12987167306383" "0.00608846646041667" "-0.117607048924528" "0.393444278076923"
"8" "tGravityAcc-mean()-Y" "-0.217102194583333" "-0.291341491707317" "-0.187610243421053" "0.240095117065217" "-0.0904603488214815" "0.589922434814815"
"9" "tGravityAcc-mean()-Y" "-0.0314341738730769" "-0.0377947824285714" "-0.0352304645104762" "-0.0414258228938" "-0.010383816474" "-0.1191541962"
"10" "tGravityAcc-mean()-Y" "-0.0838277013962264" "-0.0565670278723404" "-0.0646160768947368" "-0.041260775" "-0.0431597830454545" "-0.139297681034483"
"11" "tGravityAcc-mean()-Y" "-0.212045870169492" "-0.343576924814815" "-0.200321942608696" "0.213716305739623" "-0.173082704680851" "0.943017941403509"
"12" "tGravityAcc-mean()-Y" "-0.1559834498" "-0.259144202692308" "-0.178702175434783" "0.0830509010823529" "-0.21886535557377" "0.8033788345"
"13" "tGravityAcc-mean()-Y" "-0.283658580877193" "-0.357404501636364" "-0.211555112553191" "0.101769752489796" "-0.239943146315789" "0.656400944354839"
"14" "tGravityAcc-mean()-Y" "-0.270314822881356" "-0.322680364814815" "-0.264254674666667" "-0.0364533962277778" "-0.226692231166667" "0.48539692745098"
"15" "tGravityAcc-mean()-Y" "-0.233918282592593" "-0.3149610125" "-0.167462317142857" "0.210849305016949" "-0.164713175490566" "0.899242553055556"
"16" "tGravityAcc-mean()-Y" "-0.0668246472745098" "-0.0805926025490196" "-0.0584832676382979" "-0.086588253942029" "-0.0578867045" "-0.0199270225714286"
"17" "tGravityAcc-mean()-Y" "-0.179927382704918" "-0.284153753333333" "-0.151077057652174" "-0.002814673171875" "-0.257486817948718" "0.658792072253521"
"18" "tGravityAcc-mean()-Y" "-0.254317085892857" "-0.316619946206897" "-0.225809125454545" "0.12988647622807" "-0.204206320958904" "0.719755403692308"
"19" "tGravityAcc-mean()-Y" "-0.2233381" "-0.3871007085" "-0.215018042307692" "0.360343534657534" "-0.223897807808219" "0.725646622771084"
"20" "tGravityAcc-mean()-Y" "-0.344443913137255" "-0.479894842941176" "-0.277419718666667" "0.0733385412878788" "-0.305938716712329" "0.864882956617647"
"21" "tGravityAcc-mean()-Y" "-0.370984549423077" "-0.432309617446809" "-0.356673289555556" "0.0215206708823529" "-0.346155558876404" "0.599992678"
"22" "tGravityAcc-mean()-Y" "-0.259644937173913" "-0.33682691" "-0.222215179444444" "0.208553884" "-0.226418773650794" "0.632484075694444"
"23" "tGravityAcc-mean()-Y" "-0.16176137" "-0.214481808235294" "-0.110028841648148" "0.1217510625" "-0.117401359697059" "0.438434067361111"
"24" "tGravityAcc-mean()-Y" "-0.115116241810345" "-0.237498409152542" "-0.128326710927273" "0.182254651955882" "-0.145201300942029" "0.738430699305556"
"25" "tGravityAcc-mean()-Y" "-0.127315870743243" "-0.217641282461538" "-0.0724270175862069" "0.208287142261538" "-0.159316786486486" "0.620658919917808"
"26" "tGravityAcc-mean()-Y" "-0.133922185084746" "-0.246169656181818" "-0.0799003729" "0.223105562025641" "-0.140315421824324" "0.803015011578947"
"27" "tGravityAcc-mean()-Y" "-0.187497034561404" "-0.229278659607843" "-0.166938774772727" "0.212947021371429" "-0.188504847375" "0.567879494054054"
"28" "tGravityAcc-mean()-Y" "-0.229316151481481" "-0.333223996666667" "-0.235897105217391" "-0.112596728361111" "-0.247656166582278" "0.1440732745"
"29" "tGravityAcc-mean()-Y" "-0.127318078679245" "-0.227120125306122" "-0.0760962952291667" "0.1556594569" "-0.05848715356" "0.807535373478261"
"30" "tGravityAcc-mean()-Y" "-0.157673823846154" "-0.226647292153846" "-0.126710371903226" "0.114588392624871" "-0.100296804186441" "0.732661247714286"
"1" "tGravityAcc-mean()-Z" "-0.068102864" "-0.075402939754717" "-0.0621199585938775" "0.332043702765957" "0.0115312677519231" "0.4458177198"
"2" "tGravityAcc-mean()-Z" "0.0847270871186441" "-0.195888238891667" "-0.0438890162723404" "0.19872676876087" "0.130019970867925" "0.646834879583333"
"3" "tGravityAcc-mean()-Z" "-0.138107866258621" "-0.162943955254237" "-0.102352758040816" "0.139020582461538" "0.024763106752459" "0.48870318516129"
"4" "tGravityAcc-mean()-Z" "0.127764112666667" "0.0841675382884615" "0.148714808888889" "0.11012048108" "0.166893825946429" "0.341531310555556"
"5" "tGravityAcc-mean()-Z" "0.00247623628392857" "-0.0232035364248936" "0.0216777910246191" "0.143006857611364" "0.138638436607143" "0.263644691923077"
"6" "tGravityAcc-mean()-Z" "0.0331888826842105" "-0.0184608964392157" "-0.00307981704708333" "0.0695219657167273" "0.0139193473596491" "0.175867709021053"
"7" "tGravityAcc-mean()-Z" "-0.160846924029807" "-0.403599709607843" "-0.154935538544681" "0.0649636250354167" "-0.0516573721320755" "0.907537823461538"
"8" "tGravityAcc-mean()-Z" "-0.186267836962021" "-0.192306960631707" "-0.141817934963684" "0.263895185521739" "-0.0979392024814815" "0.719831539259259"
"9" "tGravityAcc-mean()-Z" "-0.115856121080385" "-0.266009866857143" "-0.082276174942619" "0.085263099144" "0.00914769235555555" "0.9578730416"
"10" "tGravityAcc-mean()-Z" "0.0549276242264151" "0.0227527702016383" "0.0418715409263158" "0.20253457287037" "0.0346980210431818" "-0.031121624137931"
"11" "tGravityAcc-mean()-Z" "0.134053215101695" "0.146633747092593" "0.132371684891304" "0.188531695981132" "0.127198423404255" "0.112620189964912"
"12" "tGravityAcc-mean()-Z" "-0.03608428788" "-0.0702503820961538" "-0.0561050624630435" "0.0885640696078431" "-0.0395382767304918" "0.2750431984"
"13" "tGravityAcc-mean()-Z" "-0.131299718666667" "-0.207507170584727" "-0.0950820341687234" "0.0757773858163265" "-0.0524856614035088" "0.598884988709677"
"14" "tGravityAcc-mean()-Z" "-0.422495268474576" "-0.49508872037037" "-0.392555882222222" "-0.0945970534814815" "-0.338174888666667" "0.83656291"
"15" "tGravityAcc-mean()-Z" "0.0757356734814815" "0.0811803405" "0.0788822410992857" "0.00281565980440678" "0.0645975994528302" "-0.0369192905555556"
"16" "tGravityAcc-mean()-Z" "-0.217351194313725" "-0.379059698039216" "-0.225382496382979" "0.0892682200463768" "-0.166737468166667" "0.893884468571429"
"17" "tGravityAcc-mean()-Z" "-0.190265949622951" "-0.298171464166667" "-0.160962985956522" "-0.135803881679687" "-0.202687757012821" "0.722657502112676"
"18" "tGravityAcc-mean()-Z" "-0.0609313415892857" "-0.106112549189655" "-0.0493636733454545" "0.161877417894737" "-0.0485767106575342" "0.605495317692308"
"19" "tGravityAcc-mean()-Z" "-0.0898428797307692" "-0.2210087627" "-0.126146868942821" "0.489126594657534" "0.130643717849315" "0.68762385253012"
"20" "tGravityAcc-mean()-Z" "-0.035130214" "-0.130117634791765" "-0.0282591579777778" "0.151679135228788" "0.0708655286023288" "0.477573305"
"21" "tGravityAcc-mean()-Z" "-0.220947960192308" "-0.309735038510638" "-0.187870253333333" "-0.0567766060705882" "-0.207685689775281" "0.788251027111111"
"22" "tGravityAcc-mean()-Z" "0.0233780056086957" "-0.0957978990316667" "0.0412987957222222" "0.315551492322581" "0.0323824977714286" "0.771903907083333"
"23" "tGravityAcc-mean()-Z" "-0.160763360338983" "-0.35593445" "-0.153671532259259" "0.0630111556279412" "-0.223631180906765" "0.918782825277778"
"24" "tGravityAcc-mean()-Z" "-0.140910029827586" "-0.227134869152542" "-0.140123155018182" "0.109559621020588" "-0.0530585403536232" "0.683839909722222"
"25" "tGravityAcc-mean()-Z" "0.188416273486486" "0.108230986684615" "0.21879595837931" "0.167140956385077" "0.201182106486486" "0.526353818315068"
"26" "tGravityAcc-mean()-Z" "0.108738699508475" "-0.00199310572363636" "0.1539063202" "0.314387627435897" "0.0884142682297297" "0.614523405921053"
"27" "tGravityAcc-mean()-Z" "-0.126210937305263" "-0.294642640196078" "-0.140047614122727" "0.276417431042857" "-0.00557416876082625" "0.84539238027027"
"28" "tGravityAcc-mean()-Z" "-0.125912861222222" "-0.265207858431373" "-0.121477255782609" "0.135402566816667" "-0.0385830501632911" "0.0157570025"
"29" "tGravityAcc-mean()-Z" "0.0955792142264151" "0.0443786011771429" "0.0919650454166667" "0.286256063666667" "0.0316145849747692" "0.590452224057971"
"30" "tGravityAcc-mean()-Z" "-0.00392556384476923" "-0.0221401100714154" "0.0288081674653226" "0.34476602" "0.0243044362542373" "0.681459210714286"
"1" "tGravityAcc-std()-X" "-0.976609642526316" "-0.956367027924528" "-0.950559811632653" "-0.968457145744681" "-0.993926702307692" "-0.8968300184"
"2" "tGravityAcc-std()-X" "-0.972693201355932" "-0.934407739791667" "-0.940361759574468" "-0.979988760869565" "-0.987841640377358" "-0.959014441458333"
"3" "tGravityAcc-std()-X" "-0.97777159137931" "-0.944040819322034" "-0.950061129591837" "-0.957324457884615" "-0.982020428032787" "-0.982512193064516"
"4" "tGravityAcc-std()-X" "-0.983826494833333" "-0.958495235576923" "-0.955258881333333" "-0.9814052948" "-0.972908355892857" "-0.921199965925926"
"5" "tGravityAcc-std()-X" "-0.979348381428571" "-0.95357996893617" "-0.950490938510638" "-0.983137541590909" "-0.974088206071429" "-0.945695336153846"
"6" "tGravityAcc-std()-X" "-0.977779896491228" "-0.959399425098039" "-0.9544062675" "-0.988872369272727" "-0.985583066842105" "-0.887746310350877"
"7" "tGravityAcc-std()-X" "-0.979851271403509" "-0.932823053333333" "-0.964875962978723" "-0.957082433333333" "-0.987917503962264" "-0.914221270096154"
"8" "tGravityAcc-std()-X" "-0.974752050208333" "-0.926673287804878" "-0.945766561578947" "-0.966757967173913" "-0.987690217222222" "-0.918873192333333"
"9" "tGravityAcc-std()-X" "-0.980971973653846" "-0.954383557142857" "-0.952141220714286" "-0.9552804062" "-0.989103160444444" "-0.9218210626"
"10" "tGravityAcc-std()-X" "-0.974435158113208" "-0.959216072340425" "-0.939267613157895" "-0.973128354074074" "-0.991259485" "-0.954531941896552"
"11" "tGravityAcc-std()-X" "-0.98110101440678" "-0.953463105740741" "-0.954497498695652" "-0.988069341132075" "-0.994529398085106" "-0.97956560245614"
"12" "tGravityAcc-std()-X" "-0.97911312" "-0.960246289807692" "-0.959504017391304" "-0.985203642352941" "-0.985314210491803" "-0.936458309333333"
"13" "tGravityAcc-std()-X" "-0.97254492245614" "-0.946441502363636" "-0.952643084042553" "-0.981379112653061" "-0.992232401754386" "-0.957875244677419"
